job_#,doc_#,borough,initial_cost,total_est_fee,existing_zoning_sqft,proposed_zoning_sqft,enlargement_sq_footage,street_frontage,existingno._of_stories,proposed_no._of_stories,existing_height,proposed_height
420798373,02,QUEENS,0,0,0,0,0,0,0,0,0,0
440086700,01,QUEENS,0,180,0,0,0,0,18,18,180,180
220270383,01,BRONX,4000,245,0,0,0,0,2,2,26,26
121638273,01,MANHATTAN,6020,285.6,0,0,0,0,6,6,66,66
320864515,01,BROOKLYN,12000,337.1,0,0,0,0,3,3,35,35
121637005,01,MANHATTAN,87850,1119.9,0,0,0,0,12,12,162,162
121598850,01,MANHATTAN,18000,398.9,0,0,0,0,4,4,41,41
420839819,01,QUEENS,124200,1501,0,0,0,0,2,2,23,23
320864301,01,BROOKLYN,300300,3313.8,0,0,0,0,3,3,34,34
320864285,01,BROOKLYN,60000,631.57,116,2759,486,0,2,2,24,29
320765560,01,BROOKLYN,0,420,0,0,0,18,1,0,10,0
121637229,01,MANHATTAN,297000,3272.6,0,0,0,0,5,5,61,61
140084450,01,MANHATTAN,80000,1197.5,0,0,0,0,6,6,73,73
121640313,01,MANHATTAN,9600,316.5,0,0,0,0,24,24,250,250
121637773,03,MANHATTAN,86000,1099.3,0,0,0,0,0,0,0,0
121638326,01,MANHATTAN,0,160,0,0,0,0,5,5,55,55
121598878,01,MANHATTAN,126000,1511.3,0,0,0,0,4,4,41,41
320864463,01,BROOKLYN,31300,513.1,0,0,0,0,6,6,71,71
520133855,01,STATEN ISLAND,57590,402.95,0,0,0,0,2,2,28,28
420853188,01,QUEENS,108572,1336.2,0,0,0,0,6,6,60,60
121638353,01,MANHATTAN,15000,368,0,0,0,0,5,5,50,50
121638291,01,MANHATTAN,20000,419.5,0,0,0,0,5,5,90,90
320864294,01,BROOKLYN,0,320,0,0,0,40,0,0,0,0
121638451,01,MANHATTAN,19278,419.5,0,0,0,0,6,6,60,60
320864258,01,BROOKLYN,4000,245,0,0,0,0,2,2,27,27
121638335,01,MANHATTAN,83000,1068.4,0,0,0,0,12,12,122,122
420852884,01,QUEENS,0,320,0,0,0,40,0,0,0,0
121640322,01,MANHATTAN,6000,275.3,0,0,0,0,24,24,410,410
140084405,01,MANHATTAN,23000,450.4,0,0,0,0,17,17,170,170
121638317,01,MANHATTAN,12612,347.4,0,0,0,0,5,5,55,55
320864301,02,BROOKLYN,120000,1449.5,0,0,0,0,0,0,0,0
320864276,01,BROOKLYN,395353,2307.81,2814,4239,1368,0,2,2,32,32
520124062,01,STATEN ISLAND,95000,1192,0,0,0,0,1,1,25,25
121634776,01,MANHATTAN,136724,1624.6,0,0,0,0,26,26,312,312
320766239,01,BROOKLYN,25000,233,0,0,0,0,3,3,34,34
420853151,01,QUEENS,107000,1315.6,0,0,0,0,1,1,16,16
121637470,01,MANHATTAN,25000,471,0,0,0,0,18,18,164,164
320864418,01,BROOKLYN,0,100,0,0,0,0,0,0,0,0
140084441,01,MANHATTAN,10000,446.5,0,0,0,0,16,16,160,160
121625116,01,MANHATTAN,16000,378.3,0,0,0,0,4,4,83,83
520133873,01,STATEN ISLAND,55469,392.65,0,0,0,0,2,2,22,22
121638683,01,MANHATTAN,3000,225,0,0,0,0,5,5,50,50
520133891,01,STATEN ISLAND,43360,330.85,0,0,0,0,2,2,24,24
420853437,01,QUEENS,11000,296.8,0,0,0,0,3,3,40,40
121628257,02,MANHATTAN,1500,225,0,0,0,0,0,0,0,0
420853160,01,QUEENS,30000,682.5,0,0,0,0,2,2,25,25
121637773,01,MANHATTAN,491220,5281.1,0,0,0,0,14,14,229,229
121638362,01,MANHATTAN,59000,821.2,0,0,0,0,3,3,35,35
320864454,01,BROOKLYN,20000,419.5,0,0,0,0,8,8,105,105
420853053,01,QUEENS,0,420,0,0,0,39,1,0,12,0
320864310,01,BROOKLYN,7500,295.9,0,0,0,0,3,3,33,33
121598841,01,MANHATTAN,252000,2809.1,0,0,0,0,4,4,41,41
121360035,01,MANHATTAN,128000,1531.9,0,0,0,0,5,5,61,61
121638530,01,MANHATTAN,110779,1356.8,0,0,0,0,53,53,684,684
121638585,01,MANHATTAN,1000,195,0,0,0,0,19,19,210,210
520133864,01,STATEN ISLAND,81250,526.55,0,0,0,0,2,2,31,31
121638479,01,MANHATTAN,30000,522.5,0,0,0,0,6,6,70,70
220270123,01,BRONX,40000,755.5,0,0,0,0,6,6,60,60
121636694,02,MANHATTAN,60000,831.5,0,0,0,0,0,0,0,0
220270418,01,BRONX,40500,635.8,0,0,0,0,2,2,23,23
420839123,01,QUEENS,0,260,0,300,0,0,0,1,0,13
320478906,01,BROOKLYN,38268,305.1,0,0,0,0,2,2,32,32
121636701,02,MANHATTAN,60000,831.5,0,0,0,0,0,0,0,0
220270409,01,BRONX,31000,532.8,0,0,0,0,2,2,23,23
320864132,01,BROOKLYN,0,400,0,0,0,50,0,0,0,0
420852679,01,QUEENS,5000,265,0,0,0,0,3,3,33,33
520142701,01,STATEN ISLAND,1000,225,0,0,0,0,2,2,22,22
420839631,01,QUEENS,100000,892.05,1003,1940,1940,0,1,2,17,29
320864409,01,BROOKLYN,9600,316.5,0,0,0,0,4,4,40,40
121638521,01,MANHATTAN,20000,419.5,0,0,0,0,53,53,684,684
121638479,03,MANHATTAN,10000,316.5,0,0,0,0,0,0,0,0
420853473,01,QUEENS,0,638.84,0,2732,0,0,0,2,0,25
121638709,01,MANHATTAN,0,160,0,0,0,0,5,5,45,45
320864427,01,BROOKLYN,10000,195.75,2936,2936,0,0,3,3,38,38
121638763,01,MANHATTAN,35000,574,0,0,0,0,6,6,64,64
420834459,01,QUEENS,53000,397.96,1292,1465,173,0,2,2,27,27
121635917,01,MANHATTAN,99000,1233.2,0,0,0,0,30,30,330,330
420833593,01,QUEENS,1000,225,0,0,0,0,2,2,33,33
320864329,01,BROOKLYN,0,1176,0,0,0,147,0,0,0,0
220292047,01,BRONX,200,225,0,0,0,0,4,4,86,86
121634776,02,MANHATTAN,12784,347.4,0,0,0,0,0,0,0,0
220251297,02,BRONX,0,0,0,0,0,0,0,0,0,0
320864187,01,BROOKLYN,20000,419.5,0,0,0,0,3,3,35,35
420853543,01,QUEENS,8000,455.9,0,0,0,0,5,5,65,65
320865177,01,BROOKLYN,15000,368,0,0,0,0,3,3,32,32
121632938,03,MANHATTAN,34000,563.7,0,0,0,0,0,0,0,0
420853810,01,QUEENS,3000,225,0,0,0,0,3,3,30,30
440087120,01,QUEENS,0,230,0,0,0,0,6,6,65,65
121639361,01,MANHATTAN,1000,195,0,0,0,0,20,20,220,220
520127096,01,STATEN ISLAND,0,728.24,0,2757,0,0,0,2,0,32
420837624,01,QUEENS,4800,265,0,0,0,0,1,1,15,15
520133908,01,STATEN ISLAND,29430,258.75,0,0,0,0,2,2,28,28
320497119,01,BROOKLYN,0,1280,0,0,0,160,0,0,0,0
121639520,03,MANHATTAN,330000,3612.5,0,0,0,0,0,0,0,0
121639888,01,MANHATTAN,75000,986,0,0,0,0,15,15,165,165
121639860,02,MANHATTAN,70000,934.5,0,0,0,0,0,0,0,0
121571110,01,MANHATTAN,26733,491.6,0,0,0,0,8,8,88,88
121639450,01,MANHATTAN,1000,225,0,0,0,0,11,11,137,137
121571129,01,MANHATTAN,50000,728.5,0,0,0,0,38,38,450,450
121674287,01,MANHATTAN,1000,225,0,0,0,0,10,10,106,106
121639352,01,MANHATTAN,35000,574,0,0,0,0,29,29,254,254
121639940,01,MANHATTAN,27700,501.9,0,0,0,0,12,12,150,150
121639824,01,MANHATTAN,14000,357.7,0,0,0,0,3,3,128,128
121610667,01,MANHATTAN,496000,5322.3,0,0,0,0,13,13,146,146
320865293,01,BROOKLYN,33000,553.4,0,0,0,0,4,4,62,62
420854034,01,QUEENS,10000,155.75,0,0,0,0,2,2,23,23
320865195,01,BROOKLYN,15000,368,0,0,0,0,3,3,30,30
320865809,01,BROOKLYN,5000,300,0,0,0,0,3,3,35,35
320865961,01,BROOKLYN,27370,501.9,0,0,0,0,4,4,40,40
320590375,01,BROOKLYN,3000,225,0,0,0,0,5,5,55,55
121639682,02,MANHATTAN,25000,233,0,0,0,0,0,0,0,0
140084940,01,MANHATTAN,0,160,0,0,0,0,6,6,60,60
121641722,01,MANHATTAN,0,160,0,0,0,0,8,8,85,85
140084959,01,MANHATTAN,0,200,0,0,0,0,12,12,125,125
121329044,01,MANHATTAN,0,25280,0,0,0,3160,0,0,0,0
121641278,01,MANHATTAN,34000,563.7,0,0,0,0,27,27,270,270
121639664,01,MANHATTAN,0,130,0,0,0,0,13,13,130,130
121637817,01,MANHATTAN,6000,275.3,0,0,0,0,6,6,72,72
520128344,01,STATEN ISLAND,153000,1162.76,4486,4574,588,0,2,2,24,24
320863981,01,BROOKLYN,0,200,0,0,0,0,0,0,0,0
420853776,01,QUEENS,4000,130,0,0,0,0,2,2,25,25
320865658,01,BROOKLYN,1000,225,0,0,0,0,6,6,54,54
121641125,01,MANHATTAN,100000,1243.5,0,0,0,0,6,6,60,60
121632625,01,MANHATTAN,104000,1284.7,0,0,0,0,12,12,120,120
420853794,01,QUEENS,295000,3252,0,0,0,0,3,3,55,55
320865186,01,BROOKLYN,15000,368,0,0,0,0,3,3,32,32
121632938,02,MANHATTAN,266200,2963.6,0,0,0,0,0,0,0,0
121630208,01,MANHATTAN,185000,2119,0,0,0,0,12,12,120,120
121636550,01,MANHATTAN,5000,265,0,0,0,0,20,20,208,208
320865337,01,BROOKLYN,20000,419.5,0,0,0,0,4,4,60,60
121641410,01,MANHATTAN,0,160,0,0,0,0,3,3,35,35
121641250,01,MANHATTAN,14000,357.7,0,0,0,0,14,14,150,150
420853062,01,QUEENS,0,100,0,0,0,0,0,0,0,0
320865827,01,BROOKLYN,38000,299.95,0,0,0,0,1,1,25,25
420852508,01,QUEENS,65000,1043,0,0,0,0,1,1,12,12
121619917,01,MANHATTAN,3000,225,0,0,0,0,3,3,45,45
320590348,01,BROOKLYN,488800,2822.6,3570,3550,0,0,3,3,41,41
420850056,01,QUEENS,55000,780,0,0,0,0,1,1,22,22
420853829,01,QUEENS,0,100,0,0,0,0,0,0,0,0
121639860,01,MANHATTAN,500000,5363.5,0,0,0,0,1,1,25,25
121639673,01,MANHATTAN,36000,584.3,0,0,0,0,7,7,75,75
220270542,01,BRONX,0,300,0,0,0,0,8,8,85,85
121584874,01,MANHATTAN,0,160,0,0,0,0,16,16,160,160
121613913,01,MANHATTAN,0,160,0,0,0,0,15,15,150,150
121637826,02,MANHATTAN,41000,635.8,0,0,0,0,0,0,0,0
320865364,01,BROOKLYN,15000,368,0,0,0,0,3,3,33,33
121641205,01,MANHATTAN,25370,481.3,0,0,0,0,4,4,50,50
121641134,01,MANHATTAN,200000,2273.5,0,0,0,0,18,18,180,180
121639637,01,MANHATTAN,40000,625.5,0,0,0,0,31,31,280,280
121641394,01,MANHATTAN,40000,625.5,0,0,0,0,14,14,154,154
121641287,01,MANHATTAN,31706,543.1,0,0,0,0,14,14,150,150
121674278,01,MANHATTAN,20500,429.8,0,0,0,0,30,30,330,330
320738993,01,BROOKLYN,66000,893.3,0,0,0,0,6,6,65,65
121634437,01,MANHATTAN,0,160,0,0,0,0,7,7,84,84
121632377,03,MANHATTAN,46000,341.15,0,0,0,0,0,0,0,0
420841469,01,QUEENS,66000,893.3,0,0,0,0,1,1,22,22
121571129,02,MANHATTAN,25000,471,0,0,0,0,0,0,0,0
420838794,01,QUEENS,2500,130,0,0,0,0,1,1,20,20
320864917,03,BROOKLYN,40000,625.5,0,0,0,0,0,0,0,0
420853865,01,QUEENS,40000,625.5,0,0,0,0,1,1,15,15
420825628,02,QUEENS,0,0,0,0,0,0,0,0,0,0
121639548,01,MANHATTAN,50000,728.5,0,0,0,0,6,6,70,70
420822792,01,QUEENS,65000,547.16,1380,1895,568,0,2,2,20,26
440087166,01,QUEENS,0,160,0,0,0,0,7,7,75,75
420852063,01,QUEENS,13600,327.7,0,0,0,0,8,8,96,96
121639815,01,MANHATTAN,23200,460.7,0,0,0,0,5,5,50,50
121674580,01,MANHATTAN,720,225,0,0,0,0,6,6,72,72
121639995,01,MANHATTAN,31680,269.05,0,0,0,0,4,4,40,40
140085146,01,MANHATTAN,0,160,0,0,0,0,6,6,85,85
140085173,01,MANHATTAN,20000,389.5,0,0,0,0,4,4,40,40
121674303,01,MANHATTAN,21600,440.1,0,0,0,0,11,11,110,110
121619926,01,MANHATTAN,3000,225,0,0,0,0,36,36,368,368
320740098,03,BROOKLYN,0,160,0,0,0,0,0,0,0,0
220285536,03,BRONX,0,0,0,0,0,0,0,0,0,0
320864917,02,BROOKLYN,275000,3046,0,0,0,0,0,0,0,0
121637826,01,MANHATTAN,40000,625.5,0,0,0,0,6,6,72,72
121329035,03,MANHATTAN,3500000,36263.5,0,0,0,0,0,0,0,0
420628486,01,QUEENS,10000,371.5,5000,5000,0,0,1,1,22,22
121639959,02,MANHATTAN,46000,687.3,0,0,0,0,0,0,0,0
220287534,01,BRONX,0,160,0,0,0,0,2,2,20,20
121639628,01,MANHATTAN,30000,522.5,0,0,0,0,15,15,170,170
320865649,01,BROOKLYN,135130,5436.54,2318,13404,13874,0,2,4,25,48
140084851,01,MANHATTAN,12000,337.1,0,0,0,0,5,5,72,72
121641223,01,MANHATTAN,7000,285.6,0,0,0,0,5,5,50,50
121674296,01,MANHATTAN,12000,337.1,0,0,0,0,11,11,150,150
320864917,01,BROOKLYN,475000,5266,0,0,0,0,1,1,18,18
320864926,01,BROOKLYN,90000,1140.5,0,0,0,0,1,1,18,18
140084860,01,MANHATTAN,0,170,0,0,0,0,5,5,59,59
220287696,01,BRONX,25000,441,0,0,0,0,5,5,47,47
320865284,01,BROOKLYN,7000,285.6,0,0,0,0,2,2,20,20
121641269,01,MANHATTAN,80000,1037.5,0,0,0,0,5,5,50,50
320865774,01,BROOKLYN,0,170,0,0,0,0,3,3,35,35
121557001,03,MANHATTAN,1109994,11646.5,0,0,0,0,0,0,0,0
320865845,01,BROOKLYN,0,420,0,0,0,25,1,0,20,0
420853918,01,QUEENS,83265,696.85,0,0,0,0,2,2,27,27
121632126,01,MANHATTAN,80000,1202.5,0,0,0,0,15,15,150,150
220270677,01,BRONX,194100,3545.38,4703,8152,4263,0,3,4,33,43
320590384,01,BROOKLYN,58000,865.9,14802,14802,0,0,5,5,55,55
320866041,01,BROOKLYN,0,702.2,0,2040,0,0,0,2,0,26
320866032,01,BROOKLYN,0,687.2,0,2040,0,0,0,2,0,26
420854043,01,QUEENS,0,100,0,1,0,0,0,1,0,10
320590393,01,BROOKLYN,1010000,10616.5,0,0,0,0,2,2,28,28
320865863,01,BROOKLYN,0,420,0,0,0,20,2,0,20,0
121328937,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121641660,01,MANHATTAN,0,170,0,0,0,0,14,14,150,150
121641651,01,MANHATTAN,10000,316.5,0,0,0,0,6,6,70,70
121629531,01,MANHATTAN,33000,553.4,0,0,0,0,5,5,60,60
320865202,01,BROOKLYN,15000,368,0,0,0,0,3,3,30,30
420853874,01,QUEENS,0,2800,0,0,0,350,0,0,0,0
121557001,02,MANHATTAN,2650455,27648.8,0,0,0,0,0,0,0,0
320865667,01,BROOKLYN,47500,511.45,0,0,0,0,2,2,32,32
420606687,03,QUEENS,0,0,0,0,0,0,0,0,0,0
340067199,01,BROOKLYN,0,500,0,0,0,0,8,8,80,80
121639959,01,MANHATTAN,341000,3725.8,0,0,0,0,12,12,120,120
140084904,01,MANHATTAN,115000,1398,0,0,0,0,7,7,75,75
140084913,01,MANHATTAN,0,210,0,0,0,0,12,12,125,125
121636505,01,MANHATTAN,1111000,11656.8,0,0,0,0,30,30,330,330
420852651,01,QUEENS,13500,176.35,0,0,0,0,2,2,25,25
121620040,01,MANHATTAN,3000,225,0,0,0,0,7,7,85,85
220270659,01,BRONX,61000,841.8,0,0,0,0,4,4,45,45
320865319,01,BROOKLYN,77000,976.6,0,0,0,0,4,4,60,60
121635294,01,MANHATTAN,77000,1006.6,0,0,0,0,36,36,368,368
140084931,01,MANHATTAN,0,230,0,0,0,0,6,6,60,60
320590366,01,BROOKLYN,0,248,0,0,0,31,0,0,0,0
121639600,01,MANHATTAN,56000,790.3,0,0,0,0,5,5,50,50
140084995,01,MANHATTAN,19700,419.5,0,0,0,0,4,4,45,45
121638549,02,MANHATTAN,28100,512.2,0,0,0,0,0,0,0,0
121634400,01,MANHATTAN,0,190,0,0,0,0,14,14,140,140
520142710,01,STATEN ISLAND,8500,171.84,1015,1192,177,0,2,2,25,25
121557001,01,MANHATTAN,455000,4900,0,0,0,0,5,5,68,68
121552239,01,MANHATTAN,260000,2891.5,0,0,0,0,3,3,68,68
420853883,01,QUEENS,12000,166.05,0,0,0,0,2,2,20,20
121635285,01,MANHATTAN,23000,450.4,0,0,0,0,13,13,135,135
121466298,01,MANHATTAN,1500,195,0,0,0,0,1,1,12,12
420841478,01,QUEENS,10000,316.5,0,0,0,0,7,7,70,70
121639833,01,MANHATTAN,120000,1449.5,0,0,0,0,3,3,128,128
420853856,01,QUEENS,205000,2325,0,0,0,0,1,1,15,15
320865275,01,BROOKLYN,7000,285.6,0,0,0,0,4,4,40,40
121639619,01,MANHATTAN,62390,862.4,0,0,0,0,9,9,100,100
340067126,01,BROOKLYN,0,160,0,0,0,0,3,3,30,30
320865747,01,BROOKLYN,6000,245.3,0,0,0,0,4,4,45,45
121641241,01,MANHATTAN,749600,7938.5,0,0,0,0,16,16,139,139
420621134,01,QUEENS,100,280,16565,16565,0,0,1,1,22,22
420853892,01,QUEENS,45000,677,0,0,0,0,2,2,24,24
320865694,01,BROOKLYN,10000,316.5,0,0,0,0,1,1,12,12
220270668,01,BRONX,275000,3046,0,0,0,0,7,7,84,84
121641438,01,MANHATTAN,0,160,0,0,0,0,17,17,120,120
420854025,01,QUEENS,391000,4240.8,0,0,0,0,4,4,65,65
320865701,01,BROOKLYN,25000,233,0,0,0,0,4,4,45,45
121674312,01,MANHATTAN,10000,316.5,0,0,0,0,15,15,150,150
140085002,01,MANHATTAN,38000,604.9,0,0,0,0,5,5,60,60
320865872,01,BROOKLYN,67000,1063.6,0,0,0,0,1,1,23,23
420853981,01,QUEENS,10000,155.75,0,0,0,0,2,2,21,21
320865006,01,BROOKLYN,35000,574,0,0,0,0,1,1,14,14
121641740,01,MANHATTAN,186000,2129.3,0,0,0,0,6,6,64,64
340067135,01,BROOKLYN,0,160,0,0,0,0,5,5,59,59
320865756,01,BROOKLYN,58400,821.2,0,0,0,0,4,4,40,40
420854016,01,QUEENS,115000,1398,0,0,0,0,4,4,46,46
320747689,02,BROOKLYN,8400,306.2,0,0,0,0,0,0,0,0
320590320,01,BROOKLYN,352695,2256.24,2610,3703,1117,0,3,3,35,41
121639520,02,MANHATTAN,100000,1243.5,0,0,0,0,0,0,0,0
320713037,03,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121638558,01,MANHATTAN,7000,285.6,0,0,0,0,59,59,797,797
320865033,01,BROOKLYN,3000,195,0,0,0,0,3,3,33,33
420853650,01,QUEENS,0,360,0,0,0,0,6,6,60,60
320733140,02,BROOKLYN,1000,130,0,0,0,0,0,0,0,0
121641214,01,MANHATTAN,50000,728.5,0,0,0,0,5,5,55,55
121639860,03,MANHATTAN,50000,728.5,0,0,0,0,0,0,0,0
520133926,01,STATEN ISLAND,37768,299.95,0,0,0,0,2,2,28,28
220270506,03,BRONX,40000,625.5,0,0,0,0,0,0,0,0
320865024,01,BROOKLYN,1000,225,0,0,0,0,8,8,103,103
540024356,01,STATEN ISLAND,1600,130,0,0,0,0,3,3,28,28
140085164,01,MANHATTAN,0,160,0,0,0,0,5,5,64,64
121639520,01,MANHATTAN,600000,6393.5,0,0,0,0,6,6,70,70
320863605,01,BROOKLYN,0,160,0,0,0,0,5,5,55,55
240027298,01,BRONX,48800,718.2,0,0,0,0,5,5,55,55
420853730,01,QUEENS,3000,225,0,0,0,0,1,1,13,13
121641777,01,MANHATTAN,16150,388.6,0,0,0,0,1,1,16,16
420850136,01,QUEENS,77000,1006.6,0,0,0,0,2,2,23,23
420845919,01,QUEENS,3000,195,0,0,0,0,1,1,50,50
121569793,01,MANHATTAN,20000,419.5,0,0,0,0,5,5,55,55
121634419,01,MANHATTAN,0,270,0,0,0,0,36,36,323,323
520125258,01,STATEN ISLAND,13000,171.2,0,0,0,0,2,2,22,22
520129575,01,STATEN ISLAND,0,729.44,0,2474,0,0,0,3,0,34
520141285,01,STATEN ISLAND,100,170,1250,1250,0,0,2,2,22,22
121625009,01,MANHATTAN,15000,368,0,0,0,0,6,6,65,65
420845848,02,QUEENS,0,0,0,0,0,0,0,0,0,0
320865934,01,BROOKLYN,0,1488,0,0,0,186,0,0,0,0
320866014,01,BROOKLYN,0,260,0,0,0,100,1,0,10,0
320764892,01,BROOKLYN,19200,419.5,0,0,0,0,6,6,74,74
121641429,01,MANHATTAN,200000,2273.5,0,0,0,0,14,14,165,165
320865952,01,BROOKLYN,210000,2376.5,0,0,0,0,2,2,91,91
140085100,01,MANHATTAN,0,130,0,0,0,0,5,5,50,50
340067171,01,BROOKLYN,4800,265,0,0,0,0,2,2,32,32
121641508,01,MANHATTAN,2485280,25874.3,51273,51273,0,0,12,12,140,140
320515992,04,BROOKLYN,0,0,0,0,0,0,0,0,0,0
320865989,01,BROOKLYN,0,160,0,0,0,0,33,33,322,322
121674660,01,MANHATTAN,25000,471,0,0,0,0,6,6,70,70
121641483,01,MANHATTAN,245500,2747.3,0,0,0,0,6,6,66,66
220270668,02,BRONX,65000,883,0,0,0,0,0,0,0,0
420853277,01,QUEENS,100000,1243.5,0,0,0,0,4,4,46,46
320590400,01,BROOKLYN,350000,2378.71,2750,3347,858,0,3,4,35,44
320866050,01,BROOKLYN,1000,195,0,0,0,0,2,2,35,35
320864061,02,BROOKLYN,49000,718.2,0,0,0,0,0,0,0,0
140085020,01,MANHATTAN,36500,594.6,0,0,0,0,6,6,60,60
140085093,01,MANHATTAN,110000,1346.5,0,0,0,0,54,54,750,750
320762572,01,BROOKLYN,0,160,0,0,0,0,2,2,21,21
121641731,01,MANHATTAN,1000,225,0,0,0,0,8,8,80,80
121638978,01,MANHATTAN,25561,481.3,0,0,0,0,6,6,65,65
121328937,03,MANHATTAN,0,0,0,0,0,0,0,0,0,0
140084977,01,MANHATTAN,0,130,0,0,0,0,5,5,50,50
121641508,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121633919,01,MANHATTAN,90000,1140.5,0,0,0,0,24,24,250,250
121641688,01,MANHATTAN,120000,1449.5,0,0,0,0,10,10,160,160
320575748,01,BROOKLYN,48000,707.9,0,0,0,0,4,4,44,44
420854089,01,QUEENS,36000,289.65,0,0,0,0,2,2,24,24
201029868,01,BRONX,125000,1661,0,0,0,0,4,4,45,45
103644086,01,MANHATTAN,201000,2283.8,0,0,0,0,12,12,188,188
121633919,02,MANHATTAN,20000,419.5,0,0,0,0,0,0,0,0
140085011,01,MANHATTAN,110000,1346.5,0,0,0,0,54,54,750,750
320864061,01,BROOKLYN,169000,1954.2,0,0,0,0,1,1,18,18
121641642,01,MANHATTAN,10000,316.5,0,0,0,0,6,6,65,65
140085075,01,MANHATTAN,74000,975.7,0,0,0,0,12,12,120,120
520142961,01,STATEN ISLAND,0,880,0,0,0,110,0,0,0,0
140085057,01,MANHATTAN,1000000,10513.5,0,0,0,0,7,7,90,90
140085039,01,MANHATTAN,12000,337.1,0,0,0,0,20,20,175,175
402890966,01,QUEENS,750000,7938.5,0,0,0,0,4,4,69,69
201029877,01,BRONX,100,195,0,0,0,0,2,2,20,20
420854098,01,QUEENS,3000,130,0,0,0,0,2,2,24,24
340067162,01,BROOKLYN,86000,1259.3,0,0,0,0,3,3,37,37
320865818,01,BROOKLYN,138400,820.1,0,0,0,0,4,4,35,35
140085084,01,MANHATTAN,45000,677,0,0,0,0,12,12,120,120
121631127,01,MANHATTAN,23500,460.7,0,0,0,0,4,4,40,40
220270702,01,BRONX,0,250,0,0,0,0,1,1,10,10
320865890,01,BROOKLYN,26500,243.3,0,0,0,0,3,3,35,35
220270695,01,BRONX,0,230,0,0,0,0,1,1,10,10
121615270,01,MANHATTAN,20000,419.5,0,0,0,0,6,6,63,63
121641303,01,MANHATTAN,40000,625.5,0,0,0,0,5,5,50,50
220270686,01,BRONX,0,190,0,0,0,0,2,2,12,12
121636140,01,MANHATTAN,51000,738.8,0,0,0,0,3,3,35,35
121545863,01,MANHATTAN,20000,419.5,0,0,0,0,2,2,23,23
520129566,01,STATEN ISLAND,0,100,0,300,0,0,0,1,0,10
320865881,01,BROOKLYN,33000,274.2,0,0,0,0,3,3,34,34
340067180,01,BROOKLYN,71000,1104.8,0,0,0,0,3,3,34,34
121639405,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
140084744,01,MANHATTAN,0,170,0,0,0,0,6,6,66,66
220270481,01,BRONX,1000,225,0,0,0,0,3,3,28,28
121639290,01,MANHATTAN,405000,4385,0,0,0,0,42,42,591,591
121639593,01,MANHATTAN,20000,549.5,0,0,0,0,6,6,60,60
121637247,01,MANHATTAN,110000,1346.5,0,0,0,0,28,28,368,368
121623644,01,MANHATTAN,7500,295.9,0,0,0,0,20,20,205,205
320865113,01,BROOKLYN,0,200,0,0,0,0,0,0,0,0
520125285,01,STATEN ISLAND,0,420,0,264,0,0,0,1,0,10
121637746,01,MANHATTAN,0,160,0,0,0,0,5,5,65,65
420853721,01,QUEENS,4000,245,0,0,0,0,1,1,19,19
121606681,01,MANHATTAN,50000,728.5,0,0,0,0,36,36,442,442
121639290,02,MANHATTAN,164698,1913,0,0,0,0,0,0,0,0
320766275,01,BROOKLYN,77500,1298.36,3529,4400,871,0,4,4,35,35
320865104,01,BROOKLYN,0,200,0,0,0,0,0,0,0,0
121637087,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
440087040,01,QUEENS,50200,708.8,0,0,0,0,6,6,65,65
140084762,01,MANHATTAN,0,200,0,0,0,0,14,14,144,144
121628845,01,MANHATTAN,83900,1078.7,0,0,0,0,17,17,250,250
320864472,01,BROOKLYN,32000,513.1,0,0,0,0,6,6,68,68
201029859,02,BRONX,40000,625.5,0,0,0,0,0,0,0,0
320539440,01,BROOKLYN,7000,285.6,0,0,0,0,2,2,20,20
121635105,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121636809,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
320767381,01,BROOKLYN,312000,3427.1,0,0,0,0,4,4,45,45
440087077,01,QUEENS,0,220,0,0,0,0,7,7,75,75
420853703,01,QUEENS,4427,235,0,0,0,0,2,2,45,45
140084806,01,MANHATTAN,0,220,0,0,0,0,13,13,135,135
140085119,01,MANHATTAN,0,170,0,0,0,0,12,12,150,150
340072370,01,BROOKLYN,25000,233,0,0,0,0,3,3,29,29
320865220,01,BROOKLYN,43200,666.7,0,0,0,0,6,6,54,54
320865042,01,BROOKLYN,0,420,0,0,0,24,2,0,24,0
320590311,01,BROOKLYN,0,22167.18,0,62457,0,0,0,10,0,100
120846923,01,MANHATTAN,20000,419.5,0,0,0,0,20,20,250,250
121639539,01,MANHATTAN,250000,3108.18,1502,2502,1018,0,2,3,32,54
121641189,01,MANHATTAN,18000,398.9,0,0,0,0,5,5,52,52
121674571,01,MANHATTAN,75000,986,0,0,0,0,12,12,180,180
320590311,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
220270506,02,BRONX,40000,625.5,0,0,0,0,0,0,0,0
121569800,01,MANHATTAN,77000,976.6,0,0,0,0,5,5,55,55
220270506,01,BRONX,339375,3875.5,0,0,0,0,2,2,30,30
320865079,01,BROOKLYN,16000,378.3,0,0,0,0,3,3,36,36
240027341,01,BRONX,21600,440.1,0,0,0,0,6,6,65,65
