ymd,time,custid,prod,amt
2012-05-01,13:00,C0247,apple/sweetmelon,8990
2012-05-01,13:00,C2315,fruitvegetables,3990
2012-05-01,13:00,C2315,beans,1600
2012-05-01,13:00,C0319,mandarinorange/watermelonandotherfruits,19900
2012-05-01,13:00,C2454,koreanchicken,4990
2012-05-01,13:00,C0051,softdrinks,1580
2012-05-01,14:00,C1134,wastepapers,8000
2012-05-01,14:00,C2099,chilledagriculturalproducts,4150
2012-05-01,14:00,C2099,bakery,3900
2012-05-01,14:00,C2099,beans,1290
2012-05-01,14:00,C1596,chilleddairymilks,2000
2012-05-01,14:00,C1596,frozenmeat,8250
2012-05-01,14:00,C1596,koreanpork,3990
2012-05-01,14:00,C2297,ramen,5940
2012-05-01,14:00,C2297,eggs,3990
2012-05-01,14:00,C2297,softdrinks,4080
2012-05-01,14:00,C0452,otherlivefish,10000
2012-05-01,14:00,C0452,cookingoil,5900
2012-05-01,14:00,C0452,pear/kiwi/grape,6396
2012-05-01,15:00,C1134,kitchen/housedetergents,5990
2012-05-01,15:00,C1095,snacks,1290
2012-05-01,15:00,C1095,processeddryfoods,5900
2012-05-01,15:00,C1095,pear/kiwi/grape,6200
2012-05-01,15:00,C0803,rootvegetables,3490
2012-05-01,15:00,C0803,koreanchicken,3990
2012-05-01,16:00,C1806,milk,3490
2012-05-01,16:00,C1614,cooky/cakes,1800
2012-05-01,16:00,C1614,rootvegetables,1307
2012-05-01,16:00,C1614,beans,1280
2012-05-01,16:00,C0930,fruitvegetables,1790
2012-05-01,16:00,C1738,softdrinks,800
2012-05-01,16:00,C2169,milk,2600
2012-05-01,16:00,C2169,icecream,2700
2012-05-01,16:00,C2169,bread,2250
2012-05-01,16:00,C2169,cooky/cakes,4000
2012-05-01,16:00,C2169,lattuce,1490
2012-05-01,16:00,C2169,softdrinks,3220
2012-05-01,16:00,C2169,harddrinks,7800
2012-05-01,16:00,C1803,ramen,3960
2012-05-01,16:00,C1150,ramen,3940
2012-05-01,16:00,C1540,frozendumpling,7490
2012-05-01,16:00,C1540,pre-processedmeals,1400
2012-05-01,16:00,C1540,apple/sweetmelon,9904
2012-05-01,16:00,C1140,beans,1990
2012-05-01,16:00,C2221,othervegetables,2133
2012-05-01,16:00,C2221,harddrinks,17400
2012-05-01,17:00,C2056,ramen,770
2012-05-01,17:00,C0953,seasonedmeat,10000
2012-05-01,17:00,C0623,instantfoods,8250
2012-05-01,17:00,C1313,softdrinks,2000
2012-05-01,17:00,C1313,apple/sweetmelon,9900
2012-05-01,17:00,C2069,driedfish,4990
2012-05-01,17:00,C2069,pear/kiwi/grape,9900
2012-05-01,17:00,C2069,tomato/plum/melon,6990
2012-05-01,17:00,C1596,bottledfoods,1100
2012-05-01,17:00,C2369,milk,3060
2012-05-01,17:00,C2312,milk,2730
2012-05-01,17:00,C2312,chocolete,2500
2012-05-01,17:00,C2281,mushrooms,990
2012-05-01,17:00,C2453,ready-madesidedishes,1990
2012-05-01,18:00,C2397,otherbeverages,800
2012-05-01,18:00,C2397,laundrydetergent,8400
2012-05-01,18:00,C0790,otherseafoods,31800
2012-05-01,18:00,C1414,beans,1280
2012-05-01,18:00,C1224,beans,3890
2012-05-01,18:00,C0679,snacks,990
2012-05-01,18:00,C1544,eggs,4990
2012-05-01,19:00,C1834,beans,590
2012-05-01,19:00,C2118,bottledfoods,2000
2012-05-01,19:00,C1180,bottledfoods,1000
2012-05-01,19:00,C1219,ramen,4800
2012-05-01,19:00,C0535,eggs,3290
2012-05-01,19:00,C0972,rootvegetables,990
2012-05-01,19:00,C2421,bottledfoods,6900
2012-05-01,19:00,C0793,bottledfoods,1000
2012-05-01,19:00,C1106,otherlivefish,10000
2012-05-01,19:00,C1106,seasonedmeat,10000
2012-05-01,19:00,C0409,lattuce,1990
2012-05-01,20:00,C2056,ready-madesnacks,5990
2012-05-01,20:00,C2353,eggs,4690
2012-05-01,20:00,C2353,softdrinks,820
2012-05-01,20:00,C2353,bottledfoods,6000
2012-05-01,20:00,C2353,pear/kiwi/grape,9900
2012-05-01,20:00,C0016,chilledagriculturalproducts,4890
2012-05-01,20:00,C0016,eggs,4500
2012-05-01,20:00,C0016,eidbleherbs,1500
2012-05-01,20:00,C0957,ramen,990
2012-05-01,20:00,C2369,fermentedmilk,2890
2012-05-01,20:00,C0573,pre-processedsnacks,7990
2012-05-01,20:00,C0573,ramen,3960
2012-05-01,20:00,C0573,chinesecabbages,1000
2012-05-01,20:00,C0573,bottledfoods,2000
2012-05-01,20:00,C0573,hairproducts,4950
2012-05-01,20:00,C0300,icecream,400
2012-05-01,20:00,C0300,instantfoods,2000
2012-05-01,20:00,C0300,banana/importedfruits,3990
2012-05-01,21:00,C0105,ramen,7180
2012-05-01,21:00,C1281,harddrinks,19200
2012-05-01,21:00,C0695,othervegetables,5850
2012-05-01,21:00,C0695,instantfoods,1000
2012-05-01,21:00,C0957,otherlivefish,4990
2012-05-01,21:00,C0957,chinesecabbages,1190
2012-05-01,21:00,C0957,softdrinks,1040
2012-05-01,21:00,C0957,harddrinks,2100
2012-05-01,21:00,C0957,ramen,3990
2012-05-01,21:00,C0957,eggs,2990
2012-05-01,21:00,C0957,harddrinks,1200
2012-05-01,21:00,C2301,ready-madesnacks,6500
2012-05-01,21:00,C2301,pear/kiwi/grape,7104
2012-05-01,21:00,C0640,sanitaryproducts,1000
2012-05-01,21:00,C2087,fermentedmilk,2780
2012-05-01,21:00,C2130,chilledlivestock,4980
2012-05-01,21:00,C2130,eidbleherbs,1000
2012-05-01,22:00,C2039,snacks,2990
2012-05-01,22:00,C2356,pear/kiwi/grape,5440
2012-05-01,22:00,C1752,wastepapers,6480
2012-05-01,22:00,C1752,banana/importedfruits,2970
2012-05-01,22:00,C2183,lattuce,3480
2012-05-02,10:00,C0432,snacks,1000
2012-05-02,10:00,C1313,softdrinks,2000
2012-05-02,10:00,C1448,snacks,1300
2012-05-02,10:00,C1448,candy-gum,2800
2012-05-02,10:00,C1132,harddrinks,1780
2012-05-02,11:00,C0953,bakery,10470
2012-05-02,11:00,C0306,kitchen/housedetergents,10500
2012-05-02,11:00,C1869,ramen,4800
2012-05-02,11:00,C1883,chilledlivestock,1000
2012-05-02,11:00,C1883,driedfish,5480
2012-05-02,11:00,C2279,softdrinks,1160
2012-05-02,12:00,C2056,cooky/cakes,2560
2012-05-02,12:00,C2278,otherlivefish,5990
2012-05-02,12:00,C2278,soysaucesandpastes,2990
2012-05-02,12:00,C2278,koreanchicken,5990
2012-05-02,12:00,C0162,banana/importedfruits,6990
2012-05-02,12:00,C1865,fermentedmilk,2380
2012-05-02,12:00,C0227,laundrydetergent,4990
2012-05-02,12:00,C0227,soysaucesandpastes,1300
2012-05-02,13:00,C2169,bread,660
2012-05-02,13:00,C1657,candy-gum,900
2012-05-02,13:00,C1770,chillednoodles,5980
2012-05-02,13:00,C1770,cooky/cakes,10000
2012-05-02,13:00,C1770,softdrinks,1640
2012-05-02,13:00,C1204,beans,2500
2012-05-02,14:00,C0302,beans,1500
2012-05-02,14:00,C2056,otherreadymadefoods,5000
2012-05-02,14:00,C2359,harddrinks,22800
2012-05-02,14:00,C1278,fruitvegetables,7980
2012-05-02,14:00,C1278,rootvegetables,2500
2012-05-02,14:00,C1381,importedbeef,33422
2012-05-02,14:00,C1054,driedfish,3750
2012-05-02,14:00,C2254,otherlivefish,2350
2012-05-02,14:00,C2254,eggs,5900
2012-05-02,14:00,C0146,fermentedmilk,2700
2012-05-02,14:00,C0146,koreanchicken,5990
2012-05-02,14:00,C0248,rootvegetables,2500
2012-05-02,15:00,C0424,koreanchicken,5990
2012-05-02,15:00,C1175,chocolete,1000
2012-05-02,15:00,C1175,candy-gum,1000
2012-05-02,15:00,C1175,softdrinks,1000
2012-05-02,15:00,C1697,sweeteners,5090
2012-05-02,15:00,C1697,dryfruits,3990
2012-05-02,15:00,C1697,pear/kiwi/grape,9900
2012-05-02,15:00,C1954,fruitvegetables,1780
2012-05-02,15:00,C1954,koreanchicken,5990
2012-05-02,15:00,C1954,importedbeef,7990
2012-05-02,15:00,C0069,fermentedmilk,2940
2012-05-02,15:00,C0069,softdrinks,2880
2012-05-02,16:00,C1009,cheese/butter,6240
2012-05-02,16:00,C0969,eidbleherbs,1980
2012-05-02,16:00,C0969,banana/importedfruits,34950
2012-05-02,16:00,C0969,koreanbeef,14258
2012-05-02,16:00,C1127,ready-madesidedishes,3000
2012-05-02,16:00,C1527,chilledseafood,2780
2012-05-02,16:00,C0121,rootvegetables,2990
2012-05-02,16:00,C0121,pear/kiwi/grape,3000
2012-05-02,16:00,C0300,chilledseafood,3450
2012-05-02,17:00,C0889,ramen,1700
2012-05-02,17:00,C0889,cooky/cakes,3980
2012-05-02,17:00,C0953,banana/importedfruits,2000
2012-05-02,17:00,C0284,pre-processedmeals,1990
2012-05-02,17:00,C2048,instantfoods,5800
2012-05-02,17:00,C1237,bakery,2490
2012-05-02,17:00,C0580,wastepapers,7990
2012-05-02,17:00,C0563,minorcereals,8900
2012-05-02,17:00,C0563,importedbeef,7227
2012-05-02,17:00,C0136,eidbleherbs,990
2012-05-02,17:00,C0136,otherbeverages,80
2012-05-02,18:00,C1384,bottledfoods,4000
2012-05-02,18:00,C0571,bread,1000
2012-05-02,18:00,C0571,koreanpork,10000
2012-05-02,18:00,C1496,milk,3780
2012-05-02,18:00,C1496,soysaucesandpastes,2990
2012-05-02,18:00,C1018,strawberry/peach/,7990
2012-05-02,19:00,C0601,strawberry/peach/,5990
2012-05-02,19:00,C0152,chilledlivestock,4980
2012-05-02,19:00,C0152,snacks,1040
2012-05-02,19:00,C2191,beans,3980
2012-05-02,19:00,C2191,bottledfoods,2000
2012-05-02,19:00,C1126,milk,2600
2012-05-02,19:00,C1126,eggs,7190
2012-05-02,19:00,C1135,ready-mademeals,3500
2012-05-02,19:00,C0379,banana/importedfruits,6990
2012-05-02,19:00,C0303,softdrinks,3280
2012-05-02,19:00,C1393,rootvegetables,3194
2012-05-02,19:00,C1393,eidbleherbs,990
2012-05-02,19:00,C0857,instantfoods,3000
2012-05-02,19:00,C1404,bottledfoods,2000
2012-05-02,19:00,C1404,apple/sweetmelon,8990
2012-05-02,19:00,C0852,milk,2290
2012-05-02,19:00,C0852,bakery,6000
2012-05-02,19:00,C0852,snacks,990
2012-05-02,19:00,C0534,ready-madesnacks,2500
2012-05-02,19:00,C0534,snacks,2870
2012-05-02,19:00,C0402,fermentedmilk,5980
2012-05-02,19:00,C1376,minorcereals,10000
2012-05-02,19:00,C1376,cooky/cakes,2990
2012-05-02,19:00,C1376,apple/sweetmelon,5990
2012-05-02,19:00,C1321,soysaucesandpastes,2790
2012-05-02,19:00,C2289,driedfish,2990
2012-05-02,19:00,C2322,softdrinks,990
2012-05-02,19:00,C2046,fermentedmilk,3080
2012-05-02,19:00,C2046,icecream,800
2012-05-02,19:00,C0751,maincereals,47900
2012-05-02,19:00,C0751,fruitvegetables,990
2012-05-02,19:00,C0751,rootvegetables,2990
2012-05-02,20:00,C2152,banana/importedfruits,6990
2012-05-02,20:00,C1017,otherreadymadefoods,2000
2012-05-02,20:00,C2247,pear/kiwi/grape,5990
2012-05-02,20:00,C0480,chilledagriculturalproducts,2990
2012-05-02,20:00,C0480,chilledseafood,2990
2012-05-02,20:00,C2482,fastfoods,5940
2012-05-02,20:00,C2482,rootvegetables,2984
2012-05-02,20:00,C1119,chilledlivestock,6250
2012-05-02,20:00,C2186,ramen,990
2012-05-02,20:00,C2186,apple/sweetmelon,9900
2012-05-02,21:00,C2427,fermentedmilk,3080
2012-05-02,21:00,C2427,banana/importedfruits,2990
2012-05-02,21:00,C0741,cooky/cakes,3490
2012-05-02,21:00,C0013,milk,1890
2012-05-02,21:00,C0757,koreanpork,10658
2012-05-02,21:00,C1752,fermentedmilk,1350
2012-05-02,21:00,C1752,apple/sweetmelon,5990
2012-05-02,21:00,C2410,ramen,3100
2012-05-02,21:00,C1414,eggs,4990
2012-05-02,21:00,C1613,koreanchicken,5990
2012-05-02,22:00,C0889,otherreadymadefoods,1000
2012-05-02,22:00,C1834,snacks,1990
2012-05-02,22:00,C2469,cooky/cakes,2560
2012-05-02,22:00,C0728,wastepapers,6480
2012-05-02,22:00,C0070,otherlivefish,20000
2012-05-02,22:00,C0070,othervegetables,1706
2012-05-02,22:00,C0070,chinesecabbages,500
2012-05-02,22:00,C0070,eidbleherbs,3287
2012-05-02,22:00,C0649,ready-mademeals,1990
2012-05-02,22:00,C2183,rootvegetables,3910
2012-05-03,10:00,C0720,beans,3480
2012-05-03,11:00,C2007,bakery,2490
2012-05-03,11:00,C2007,fruitvegetables,4480
2012-05-03,11:00,C1885,frozendumpling,6980
2012-05-03,11:00,C1885,eggs,2490
2012-05-03,11:00,C1885,fruitvegetables,2990
2012-05-03,11:00,C1885,eidbleherbs,2180
2012-05-03,11:00,C0041,chilledlivestock,4950
2012-05-03,11:00,C0041,cooky/cakes,5060
2012-05-03,12:00,C1254,eidbleherbs,1500
2012-05-03,12:00,C0364,cheese/butter,4600
2012-05-03,12:00,C0364,instantfoods,3450
2012-05-03,12:00,C1171,milk,3850
2012-05-03,12:00,C0608,mandarinorange/watermelonandotherfruits,19900
2012-05-03,12:00,C0608,fruitvegetables,2990
2012-05-03,12:00,C0608,chinesecabbages,1000
2012-05-03,12:00,C1116,eggs,4990
2012-05-03,12:00,C1116,bottledfoods,1000
2012-05-03,12:00,C1116,strawberry/peach/,7990
2012-05-03,13:00,C1806,apple/sweetmelon,4990
2012-05-03,13:00,C2437,livefish,3980
2012-05-03,13:00,C0588,banana/importedfruits,5990
2012-05-03,13:00,C0922,milk,1890
2012-05-03,13:00,C0922,ramen,990
2012-05-03,13:00,C0922,bottledfoods,1000
2012-05-03,13:00,C0528,fastfoods,5940
2012-05-03,13:00,C0528,softdrinks,7600
2012-05-03,13:00,C2097,artificialpowders,1990
2012-05-03,14:00,C0379,otherreadymadefoods,3000
2012-05-03,14:00,C1041,cooky/cakes,1980
2012-05-03,14:00,C0919,fermentedmilk,1390
2012-05-03,14:00,C0919,ready-madesidedishes,1960
2012-05-03,14:00,C0919,beans,1290
2012-05-03,14:00,C0919,bottledfoods,9900
2012-05-03,14:00,C1634,rootvegetables,5990
2012-05-03,14:00,C0834,fruitvegetables,5970
2012-05-03,14:00,C0834,rootvegetables,2500
2012-05-03,14:00,C0834,banana/importedfruits,6950
2012-05-03,14:00,C1168,apple/sweetmelon,5990
2012-05-03,14:00,C0612,milk,2990
2012-05-03,14:00,C1709,milk,1500
2012-05-03,15:00,C1281,soysaucesandpastes,1990
2012-05-03,15:00,C1021,fermentedmilk,2250
2012-05-03,15:00,C1021,ramen,3190
2012-05-03,15:00,C1021,lattuce,3590
2012-05-03,15:00,C1021,coffee,3200
2012-05-03,15:00,C1021,laundrydetergent,13990
2012-05-03,15:00,C2120,cooky/cakes,3800
2012-05-03,15:00,C2120,bottledfoods,4500
2012-05-03,15:00,C0206,mandarinorange/watermelonandotherfruits,13900
2012-05-03,16:00,C1009,eggs,3190
2012-05-03,16:00,C2325,otherseafoods,9900
2012-05-03,16:00,C0340,instantfoods,2690
2012-05-03,16:00,C1097,fermentedmilk,4600
2012-05-03,16:00,C1097,chinesecabbages,1200
2012-05-03,16:00,C1360,icecream,1200
2012-05-03,16:00,C1360,snacks,1250
2012-05-03,16:00,C2023,banana/importedfruits,4490
2012-05-03,16:00,C2023,koreanpork,9213
2012-05-03,16:00,C1785,rootvegetables,1990
2012-05-03,16:00,C1785,bottledfoods,2000
2012-05-03,16:00,C1785,strawberry/peach/,7990
2012-05-03,16:00,C2114,chilledseafood,5900
2012-05-03,16:00,C2114,ramen,3190
2012-05-03,16:00,C2114,candy-gum,990
2012-05-03,16:00,C2114,softdrinks,5700
2012-05-03,16:00,C2114,artificialpowders,1500
2012-05-03,17:00,C1842,chilledseafood,2990
2012-05-03,17:00,C1492,rootvegetables,2468
2012-05-03,17:00,C1492,harddrinks,2090
2012-05-03,17:00,C1492,bottledfoods,3000
2012-05-03,17:00,C1492,koreanpork,14781
2012-05-03,17:00,C0444,eidbleherbs,990
2012-05-03,17:00,C0444,seasonings,2890
2012-05-03,17:00,C1351,livefish,3500
2012-05-03,17:00,C1351,chinesecabbages,1290
2012-05-03,17:00,C1351,coffee,6300
2012-05-03,17:00,C1351,kitchen/housedetergents,5250
2012-05-03,17:00,C1826,maincereals,38900
2012-05-03,17:00,C1826,chinesecabbages,1290
2012-05-03,18:00,C0646,banana/importedfruits,2990
2012-05-03,18:00,C2198,pear/kiwi/grape,5990
2012-05-03,18:00,C2198,tomato/plum/melon,3200
2012-05-03,18:00,C1083,seasonings,4500
2012-05-03,18:00,C2276,milk,3490
2012-05-03,18:00,C0888,bread,2200
2012-05-03,18:00,C0888,harddrinks,4300
2012-05-03,18:00,C0888,bottledfoods,7900
2012-05-03,18:00,C0888,cookingoil,2990
2012-05-03,18:00,C1038,fermentedmilk,2250
2012-05-03,18:00,C1760,milk,4830
2012-05-03,18:00,C1977,cheese/butter,3700
2012-05-03,18:00,C1977,frozenmeat,8320
2012-05-03,18:00,C1977,banana/importedfruits,2990
2012-05-03,18:00,C0681,milk,3260
2012-05-03,18:00,C0681,fruitvegetables,1990
2012-05-03,19:00,C1621,harddrinks,2100
2012-05-03,19:00,C1621,banana/importedfruits,2990
2012-05-03,19:00,C1458,fermentedmilk,3490
2012-05-03,19:00,C1458,rootvegetables,5990
2012-05-03,19:00,C1336,banana/importedfruits,1980
2012-05-03,19:00,C1553,milk,6980
2012-05-03,19:00,C1467,koreanbeef,6060
2012-05-03,19:00,C1467,eggs,2150
2012-05-03,19:00,C1467,banana/importedfruits,4990
2012-05-03,19:00,C1467,pear/kiwi/grape,4626
2012-05-03,19:00,C1467,apple/sweetmelon,5990
2012-05-03,19:00,C1781,otherseafoods,14900
2012-05-03,19:00,C1781,chinesecabbages,1990
2012-05-03,19:00,C1781,beans,2100
2012-05-03,19:00,C1781,eidbleherbs,990
2012-05-03,19:00,C1781,seasonings,3250
2012-05-03,20:00,C2212,fruitvegetables,990
2012-05-03,20:00,C2427,ramen,3190
2012-05-03,20:00,C2427,candy-gum,1650
2012-05-03,20:00,C2427,seasonings,900
2012-05-03,20:00,C1292,softdrinks,5160
2012-05-03,20:00,C1292,instantfoods,7180
2012-05-03,20:00,C2260,milk,3010
2012-05-03,20:00,C2039,icecream,700
2012-05-03,20:00,C1271,ramen,2850
2012-05-03,20:00,C0789,candy-gum,1000
2012-05-03,20:00,C0789,seasonings,850
2012-05-03,20:00,C0421,ready-madesnacks,4990
2012-05-03,20:00,C0421,bakery,990
2012-05-03,20:00,C0421,candy-gum,1650
2012-05-03,20:00,C2151,candy-gum,2450
2012-05-03,21:00,C0106,harddrinks,1040
2012-05-03,21:00,C0106,pear/kiwi/grape,9900
2012-05-03,21:00,C0106,apple/sweetmelon,10000
2012-05-03,21:00,C1005,eidbleherbs,2000
2012-05-03,21:00,C2449,milk,1890
2012-05-03,21:00,C2449,bread,1320
2012-05-03,21:00,C2449,koreanpork,9222
2012-05-03,22:00,C0742,fermentedmilk,1390
2012-05-03,22:00,C1553,harddrinks,1600
2012-05-03,22:00,C1924,chilledlivestock,4580
2012-05-03,22:00,C2183,otherlivefish,2980
2012-05-03,22:00,C0593,harddrinks,7800
2012-05-03,22:00,C0947,laundrydetergent,5500
2012-05-03,22:00,C0947,wastepapers,4000
2012-05-04,10:00,C0250,fermentedmilk,1450
2012-05-04,10:00,C0998,chinesecabbages,1000
2012-05-04,10:00,C0998,beans,2290
2012-05-04,11:00,C1134,fermentedmilk,9600
2012-05-04,11:00,C1134,beans,2600
2012-05-04,11:00,C1134,dentalproducts,16200
2012-05-04,11:00,C1205,minorcereals,20000
2012-05-04,11:00,C0328,bread,660
2012-05-04,11:00,C0328,tomato/plum/melon,9900
2012-05-04,11:00,C1319,koreanchicken,3990
2012-05-04,11:00,C1250,driedfish,12500
2012-05-04,11:00,C1250,eggs,4490
2012-05-04,11:00,C1250,fruitvegetables,2990
2012-05-04,11:00,C1250,bottledfoods,6900
2012-05-04,11:00,C0409,instantfoods,1150
2012-05-04,11:00,C1537,softdrinks,430
2012-05-04,12:00,C1327,milk,750
2012-05-04,12:00,C1327,icecream,990
2012-05-04,12:00,C1327,snacks,990
2012-05-04,12:00,C1327,cooky/cakes,1000
2012-05-04,12:00,C1481,otherreadymadefoods,11500
2012-05-04,12:00,C1924,fruitvegetables,990
2012-05-04,12:00,C1924,eidbleherbs,1500
2012-05-04,12:00,C0139,cooky/cakes,5700
2012-05-04,12:00,C2040,rootvegetables,2990
2012-05-04,12:00,C2040,softdrinks,1250
2012-05-04,12:00,C2040,harddrinks,4200
2012-05-04,13:00,C0698,driedfish,3990
2012-05-04,13:00,C0698,apple/sweetmelon,8990
2012-05-04,13:00,C0931,milk,2600
2012-05-04,13:00,C0931,cereals,3980
2012-05-04,13:00,C2480,livefish,10000
2012-05-04,13:00,C2480,pear/kiwi/grape,9900
2012-05-04,13:00,C1319,ramen,1690
2012-05-04,13:00,C1319,beans,4290
2012-05-04,13:00,C1319,banana/importedfruits,4170
2012-05-04,13:00,C0648,frozendumpling,6980
2012-05-04,13:00,C0648,eggs,7190
2012-05-04,13:00,C0648,rootvegetables,2490
2012-05-04,13:00,C0648,mushrooms,1390
2012-05-04,13:00,C0648,banana/importedfruits,6990
2012-05-04,14:00,C0851,kitchen/housedetergents,10100
2012-05-04,15:00,C2383,beans,1800
2012-05-04,15:00,C1896,chilledagriculturalproducts,21500
2012-05-04,15:00,C1527,ramen,6970
2012-05-04,15:00,C2010,milk,1890
2012-05-04,15:00,C2010,cheese/butter,6800
2012-05-04,15:00,C0347,fruitvegetables,890
2012-05-04,15:00,C0821,mushrooms,1390
2012-05-04,15:00,C0821,bottledfoods,4480
2012-05-04,16:00,C0022,harddrinks,2200
2012-05-04,16:00,C2203,softdrinks,1000
2012-05-04,16:00,C1857,lattuce,1000
2012-05-04,16:00,C0354,milk,4780
2012-05-04,16:00,C0354,softdrinks,1500
2012-05-04,16:00,C0969,icecream,1200
2012-05-04,16:00,C0969,rootvegetables,3000
2012-05-04,16:00,C0969,cookingoil,4600
2012-05-04,16:00,C0969,tomato/plum/melon,9900
2012-05-04,16:00,C0528,beans,1180
2012-05-04,17:00,C2055,beans,1280
2012-05-04,17:00,C1517,softdrinks,2880
2012-05-04,17:00,C1517,bottledfoods,2000
2012-05-04,17:00,C1517,seasonings,4490
2012-05-04,17:00,C1883,eidbleherbs,1000
2012-05-04,17:00,C1883,banana/importedfruits,4490
2012-05-04,17:00,C0941,dentalproducts,6000
2012-05-04,17:00,C0941,hairproducts,9980
2012-05-04,17:00,C0941,wastepapers,39000
2012-05-04,17:00,C2134,mushrooms,1390
2012-05-04,17:00,C2344,fruitvegetables,500
2012-05-04,17:00,C2344,softdrinks,5940
2012-05-04,17:00,C2344,bottledfoods,1000
2012-05-04,17:00,C2172,harddrinks,1600
2012-05-04,17:00,C1196,ready-madesnacks,9900
2012-05-04,17:00,C1196,mushrooms,1390
2012-05-04,17:00,C1196,eidbleherbs,1990
2012-05-04,17:00,C1196,bottledfoods,1000
2012-05-04,17:00,C1196,koreanpork,17250
2012-05-04,18:00,C1796,harddrinks,1200
2012-05-04,18:00,C1796,coffee,1300
2012-05-04,18:00,C0528,ready-mademeals,2000
2012-05-04,18:00,C0528,bottledfoods,1000
2012-05-04,18:00,C2482,bakery,4980
2012-05-04,18:00,C2482,ramen,990
2012-05-04,18:00,C2482,beans,2980
2012-05-04,19:00,C0395,candy-gum,1350
2012-05-04,19:00,C0395,mushrooms,1700
2012-05-04,19:00,C0395,softdrinks,2610
2012-05-04,19:00,C0395,bottledfoods,1000
2012-05-04,19:00,C0395,ketchupandmayoneise,2550
2012-05-04,19:00,C1781,harddrinks,4180
2012-05-04,19:00,C1781,processeddryfoods,1990
2012-05-04,20:00,C0679,bakery,6000
2012-05-04,20:00,C0679,livefish,5000
2012-05-04,20:00,C1047,wildvegetables,2000
2012-05-04,20:00,C1047,eidbleherbs,2000
2012-05-04,21:00,C0548,milk,1500
2012-05-04,21:00,C0548,harddrinks,10000
2012-05-04,21:00,C0548,bottledfoods,1000
2012-05-04,21:00,C0791,ramen,2850
2012-05-04,21:00,C0791,fruitvegetables,500
2012-05-04,21:00,C1271,milk,3850
2012-05-04,21:00,C0164,processeddryfoods,4000
2012-05-04,22:00,C0955,ready-madesnacks,3500
2012-05-04,22:00,C0955,cooky/cakes,5760
2012-05-04,22:00,C0955,harddrinks,2700
2012-05-04,22:00,C2182,fermentedmilk,3900
2012-05-04,22:00,C2182,rootvegetables,5990
2012-05-04,22:00,C2182,harddrinks,25500
2012-05-04,22:00,C2182,softdrinks,8800
2012-05-04,22:00,C2027,ramen,990
2012-05-05,10:00,C1554,chilledagriculturalproducts,1980
2012-05-05,10:00,C1554,chilledlivestock,10900
2012-05-05,10:00,C0250,milk,2310
2012-05-05,11:00,C2055,beans,1990
2012-05-05,11:00,C0017,strawberry/peach/,7990
2012-05-05,11:00,C1553,softdrinks,1000
2012-05-05,11:00,C0024,cooky/cakes,990
2012-05-05,11:00,C0024,softdrinks,800
2012-05-05,11:00,C0206,fermentedmilk,990
2012-05-05,11:00,C0206,snacks,990
2012-05-05,11:00,C0206,rootvegetables,1998
2012-05-05,11:00,C0206,bottledfoods,1500
2012-05-05,11:00,C0206,mandarinorange/watermelonandotherfruits,4990
2012-05-05,11:00,C0206,importedbeef,3287
2012-05-05,11:00,C0170,wastepapers,11490
2012-05-05,12:00,C0953,chilledagriculturalproducts,3980
2012-05-05,12:00,C0527,otherreadymadefoods,3000
2012-05-05,12:00,C2007,beans,1290
2012-05-05,12:00,C0798,banana/importedfruits,3990
2012-05-05,13:00,C1034,milk,2600
2012-05-05,13:00,C1034,frozendumpling,7980
2012-05-05,13:00,C1034,instantfoods,3890
2012-05-05,13:00,C1034,koreanpork,3000
2012-05-05,13:00,C0258,chilledagriculturalproducts,7490
2012-05-05,13:00,C0258,otherseafoods,2490
2012-05-05,13:00,C2471,cheese/butter,6300
2012-05-05,13:00,C0954,chilledagriculturalproducts,2400
2012-05-05,13:00,C0954,koreanbeef,7490
2012-05-05,13:00,C0788,koreanchicken,5990
2012-05-05,13:00,C2027,ready-madesnacks,9900
